Label	slice	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Peak_T1	Mean_T1	Saturated	Source_Error_T1	Source_SNR_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Source_Radius	FWHM_Mult	Source_Rad(base)	Sky_Rad(min)	Sky_Rad(max)	J.D.-2400000	RA_T1	DEC_T1	JD_SOBS	JD_UTC	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	X-Width_T1	Y-Width_T1	Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	N_Src_Pixels_C2	Source_Error_C2	Source_SNR_C2	Sky/Pixel_C2	N_Sky_Pixels_C2	Peak_C2	Mean_C2	X-Width_C2	Y-Width_C2	FWHM_C2	Width_C2	Angle_C2	Roundness_C2	X(IJ)_T3	Y(IJ)_T3	X(FITS)_T3	Y(FITS)_T3	RA_T3	DEC_T3	Source-Sky_T3	N_Src_Pixels_T3	Source_Error_T3	Source_SNR_T3	Sky/Pixel_T3	N_Sky_Pixels_T3	Peak_T3	Mean_T3	X-Width_T3	Y-Width_T3	FWHM_T3	Width_T3	Angle_T3	Roundness_T3	FWHM_Mean	Source_AMag_T1	Source_AMag_Err_T1	Source_AMag_C2	Source_AMag_Err_C2	Source_AMag_T3	Source_AMag_Err_T3	rel_flux_T1	rel_flux_err_T1	rel_flux_SNR_T1	rel_flux_C2	rel_flux_err_C2	rel_flux_SNR_C2	rel_flux_T3	rel_flux_err_T3	rel_flux_SNR_T3	tot_C_cnts	tot_C_err
AD Leo_2026-01-20_Light_V_r048_calibrated.fits	76	938.4507632471893	786.6216626404317	938.9507632471893	717.8783373595683	86311.79103796266	70.80383805073079	12242	1219.0270105996296	0	166.68301352361743	517.8199578551121	25.62097902097902	715	2.747917670473954	4.74737418277764	1.3	8	12	20	61060.4365078127	10.326495297125453	19.869631403610047	NaN	2461060.4365078127	NaN	0	1.250523	NaN	-20	10	NaN	NaN	3.720157618832659	3.7355346394783537	3.7278461291555063	48.07532386759497	0.9985178328453329	917.4740454765818	854.3733340416238	917.9740454765818	650.1266659583762	10.326760813468082	19.8947569925484	32529.36104401352	70.8038380507308	104.1311994095176	312.3882297378045	24.537292817679557	724	5015	459.42934648127834	3.69577827274321	3.7373314592282734	2.7952198778251818	3.7165548659857417	52.04015453293779	0.9978880598191818	936.5732116808412	952.7585994581725	937.0732116808412	551.7414005418275	10.325902138494712	19.928543316154652	6952.302873407072	70.80383805073079	52.79984012860955	131.67280159319975	24.05464480874317	732	983	98.19104535584304	3.539542991757147	3.337308051926984	2.7803334176854664	3.4384255218420656	27.69824778985063	0.9892920193586118	2.774490321994867	9.349513510262906	0.0040515107797237	10.409	0.0034700478502069	12.084367122750193	0.0089115994992042	2.653350335445549	0.0099196838003372	267.4833582251239	0	0	0	0.2137239297138462	0.0017614407136413	121.33472790692298	32529.36104401352	104.1311994095176
AD Leo_2026-01-20_Light_V_r049_calibrated.fits	77	938.8555617589317	786.6652615825476	939.3555617589317	717.8347384174524	86089.95991907027	73.57375117856148	12534	1170.1178550775846	0	166.5538813598152	516.8895447899264	25.565770862800566	707	2.7505868599445957	4.83934420802679	1.3	8	12	20	61060.436916215345	10.32649644595173	19.869620621712727	NaN	2461060.4369162153	NaN	0	1.249001	NaN	-20	10	NaN	NaN	3.7499365393925927	3.7834266718813514	3.766681605636972	49.73555679857755	0.9970805489747075	917.8530411763992	854.4297415492705	918.3530411763992	650.0702584507295	10.326762598527132	19.894753886173834	32253.049775743806	73.57375117856151	103.90163783002558	310.4190698948087	24.98300283286119	706	4919	438.37712851512117	3.681929992620842	3.7982118886878555	2.7607836498201803	3.740070940654349	60.77329781834019	0.9964703406285621	937.0517374944666	952.7191218483898	937.5517374944666	551.7808781516102	10.325902088256818	19.92850156049741	6980.860623924119	73.57375117856144	53.10204596553741	131.4612365115765	23.893557422969188	714	992	94.88248882378942	3.6647403846720894	3.58607884256954	2.8121896973992673	3.625409613620815	38.3172882636177	0.9911919435532863	2.774520069054681	9.343045702994319	0.0040722690748039	10.409	0.0034920249216867	12.070654549040178	0.0089322338130607	2.6692037037630776	0.0100301764568085	266.11732258720417	0	0	0	0.2164403264950819	0.0017879757107113	121.05328120424028	32253.049775743806	103.90163783002558
AD Leo_2026-01-20_Light_V_r050_calibrated.fits	78	938.3630107071338	787.018266970676	938.8630107071338	717.481733029324	86288.53019678766	70.17816983634509	12347	1229.5637004785362	0	166.6400335879731	517.8139270551333	25.596100278551532	718	2.697091821866531	4.726352214255063	1.3	8	12	20	61060.43732409738	10.32649635947783	19.869660706787634	NaN	2461060.4373240974	NaN	0	1.247469	NaN	-20	10	NaN	NaN	3.656890767509833	3.5354664260001334	3.5961785967549833	344.3917832700044	0.9984421336057508	917.4210839353584	854.6129950097761	917.9210839353584	649.8870049902239	10.326761591095217	19.894733917360934	31864.437742471953	70.17816983634508	103.14153078260921	308.93896474769645	24.98780487804878	738	5623	454.05056610594954	3.609465295255678	3.604038344524909	2.607962448467087	3.6067518198902935	19.19752798516865	0.999996314241251	936.5015885623511	953.0950164293538	937.0015885623511	551.4049835706462	10.325903199232076	19.928563374216907	6942.691572881537	70.1781698363451	52.7394808171601	131.64125746612507	24.02749638205499	691	1074	98.92950456063238	3.640610585515402	3.1868108685485192	2.4463065579938843	3.413710727031961	345.0084655045305	0.9766526966244552	2.583786942775834	9.32738297042089	0.0040846744696812	10.409	0.0035087279669534	12.063445968381366	0.0089284218367577	2.7079884758730293	0.0102069769444604	265.3075921115624	0	0	0	0.2178821301976924	0.0017991149057183	121.105177609935	31864.437742471953	103.14153078260921
AD Leo_2026-01-20_Light_V_r051_calibrated.fits	79	938.2475716539341	787.268649398378	938.7475716539341	717.231350601622	87619.02919704364	69.29142356983878	11668	1264.5003477051164	0	167.84091697207637	522.0361684011818	25.138032305433185	681	2.7187258804156107	4.696397039223601	1.3	8	12	20	61060.43773203716	10.326494482579031	19.869647791332635	NaN	2461060.437732037	NaN	0	1.245951	NaN	-20	10	NaN	NaN	3.724105638452195	3.730272150084005	3.7271888942681	312.35519560302487	0.9996779316310797	917.224528711772	855.0312694480714	917.724528711772	649.4687305519286	10.32676144483549	19.894786458507962	32025.135143220563	69.29142356983877	103.3187642917087	309.96436477696597	24.707350901525658	721	3962	462.180360761999	3.6720040905316336	3.6667208486125324	2.802772481335906	3.669362469572083	318.4925587947754	0.9998598252396077	936.2685222919554	953.3576283886852	936.7685222919554	551.1423716113148	10.325904880181223	19.928561131697588	6969.2849956466325	69.29142356983877	52.704972221857076	132.23202103797766	23.93679775280899	712	1097	100.57933055195923	3.368329294111377	3.440846322588696	2.674895657797923	3.4045878083500365	281.89123940397155	0.9994583342110149	2.7321313398498135	9.316231335349896	0.0040660803741151	10.409	0.0034971393390797	12.064756866438243	0.0088902809579157	2.7359456503524484	0.0102653219543878	266.5231214869989	0	0	0	0.2176192220416584	0.0017892362525102	121.62687947796388	32025.135143220563	103.3187642917087
AD Leo_2026-01-20_Light_V_r052_calibrated.fits	80	938.0340703517588	787.5247390884113	938.5340703517588	716.9752609115887	86141.83021844756	70.40520446364751	12888	1223.5150920259791	0	166.5454913782103	517.2270321195725	26.034433285509326	697	2.4629964606452956	4.733991193440282	1.3	8	12	20	61060.43814098416	10.32649400796034	19.869659868704456	NaN	2461060.438140984	NaN	0	1.244442	NaN	-20	10	NaN	NaN	3.6217010204380484	3.6412085715944205	3.6314547960162344	312.67992339967725	0.9955907140570779	917.087788655376	855.223876037711	917.587788655376	649.276123962289	10.32675905667401	19.89476799245606	32025.40544334015	70.40520446364751	103.43266517747186	309.62564281206824	25.281632653061223	735	4504	454.87269992768654	3.6885847339708775	3.6833775786017866	2.7356263548469455	3.6859811562863323	315.8291107972553	0.9976167159377635	936.209231178505	953.6087653661144	936.709231178505	550.8912346338856	10.32590008302173	19.928556116037452	7045.027829038411	70.40520446364751	53.07005372473595	132.7495891671714	24.162758620689655	725	1187	100.06402058921636	3.4554427991668755	3.600008911589057	2.6611474115971205	3.527725855377966	289.8985366866443	0.9971575112476574	2.6199234090297874	9.334701354624984	0.0040792250889064	10.409	0.0035009589521542	12.053029809145514	0.0088625812692425	2.6897967106412137	0.0101248572467128	265.6626799863769	0	0	0	0.2199824711509925	0.0018030082295527	122.00857852188554	32025.40544334015	103.43266517747186
AD Leo_2026-01-20_Light_V_r053_calibrated.fits	81	938.3036735020596	787.375451084872	938.8036735020596	717.124548915128	85552.38625158982	79.99119263079	9807	1069.5225741472345	0	166.27078691739794	514.5364849574663	26.015151515151516	726	3.081480511135597	5.045987259398545	1.3	8	12	20	61060.43854927085	10.326494610206701	19.869675726442047	NaN	2461060.438549271	NaN	0	1.242919	NaN	-20	10	NaN	NaN	3.943585351736591	3.9352180986122627	3.939401725174427	44.18204918504322	0.9944645465237028	917.3239739996292	855.1469900863207	917.8239739996292	649.3530099136793	10.326759844138001	19.894810386016836	32264.897524782402	79.99119263078998	104.1811618160537	309.6999204304378	24.60932944606414	686	3685	403.3556253337207	4.001444307177818	3.998964531089782	3.054866810081884	4.0002044191338	44.728815083495654	0.9957112802570974	936.4198345479614	953.5112499086858	936.9198345479614	550.9887500913142	10.32590112029115	19.928593528687035	7063.3187018541485	79.99119263078998	54.02664415459336	130.73769086310395	24.4375	736	911	88.30120503960777	3.57589092293299	3.7104033535253658	2.8953280339580956	3.643147138229178	51.49251444268698	0.9730174476377605	3.010558451725192	9.350245406471672	0.0040841347439925	10.409	0.0035001206432885	12.058303719344984	0.0089771244212783	2.651562311204545	0.0099929718118426	265.3427189759709	0	0	0	0.218916508147248	0.001817557247611	120.44545415831558	32264.897524782402	104.1811618160537
AD Leo_2026-01-20_Light_V_r054_calibrated.fits	82	937.6588440276911	787.0218396994751	938.1588440276911	717.4781603005249	86811.11905630634	68.02096655136035	12010	1276.2405984154634	0	167.05930030594544	519.6425394894153	25.46036161335188	719	2.8477886817506737	4.653143681542076	1.3	8	12	20	61060.43895787047	10.326497994358947	19.869639771548172	NaN	2461060.4389578705	NaN	0	1.241434	NaN	-20	10	NaN	NaN	3.633108658566873	3.5879904824928537	3.610549570529863	320.9104567914458	0.9962791988703018	916.6850134244569	854.7682290903764	917.1850134244569	649.7317709096236	10.326763644569278	19.89477019183094	31865.718819434365	68.02096655136035	103.00961811101632	309.3470241302302	24.61958041958042	715	4723	468.4690682155131	3.5945807639096534	3.5557227053108007	2.700337377801556	3.575151734610227	319.68043374529225	0.9955349305673465	935.8348936890193	953.1785091543156	936.3348936890193	551.3214908456844	10.325903975175216	19.928569454719792	6797.561362861069	68.02096655136036	52.12264019137561	130.41475523693478	24.134831460674157	712	1077	99.93332508335438	3.2914779424658227	3.5943106926780604	2.779401372819466	3.4428943175719415	289.7224094090753	0.9870765374520415	2.775842477457232	9.320870912554167	0.0040769439235541	10.409	0.003504107067789	12.086426457262004	0.0089974571533372	2.724279328146262	0.010248910412774	265.81160517812583	0	0	0	0.2133189400615483	0.0017751114217697	120.17214099658092	31865.718819434365	103.00961811101632
AD Leo_2026-01-20_Light_V_r055_calibrated.fits	83	938.1389231171353	787.6523932598839	938.6389231171353	716.8476067401161	86900.9312492173	72.75145033096872	13138	1194.4907057368375	0	167.3170698884729	519.3787538064234	25.97826086956522	736	2.666965442753553	4.812224628439154	1.3	8	12	20	61060.43936785916	10.326494794459016	19.86964926272326	NaN	2461060.439367859	NaN	0	1.239959	NaN	-20	10	NaN	NaN	3.5954358905914137	3.7183528359822398	3.6568943632868267	89.57186191552441	0.9988705932114306	917.1479384876188	855.4047418080969	917.6479384876188	649.0952581919031	10.326760818042484	19.894781045294806	31932.399391979965	72.75145033096868	103.37373389966896	308.90244733708147	24.958923512747877	706	4651	438.92457465397155	3.643159150660365	3.7624243714253782	2.73606580029319	3.7027917610428718	67.79069453088862	0.9979674140018194	936.2493637269005	953.7245308310992	936.7493637269005	550.7754691689008	10.325902665530753	19.92854938526722	6823.376350959056	72.7514503309687	52.63176485262083	129.64369274079704	24.15886524822695	705	1080	93.79024500429092	3.5425357694227233	3.624356550528891	2.6480692752623263	3.583446159975807	63.019999934041245	0.9984942915262605	2.68370017276969	9.322017805174314	0.0040818091916378	10.409	0.0035091420874105	12.084580566496033	0.0090446633308671	2.7214031173317674	0.0102503306499325	265.4941787023906	0	0	0	0.2136819180795037	0.0017874999883102	119.54233257450787	31932.399391979965	103.37373389966896
AD Leo_2026-01-20_Light_V_r056_calibrated.fits	84	938.6301886959839	787.3468382139224	939.1301886959839	717.1531617860776	86368.95553392921	75.45697736237287	13501	1144.611917320156	0	166.8592423017683	517.6156522257797	25.429763560500696	719	2.6906040295686973	4.900887866090161	1.3	8	12	20	61060.43977650488	10.32649630121303	19.869678810182222	NaN	2461060.439776505	NaN	0	1.238467	NaN	-20	10	NaN	NaN	3.6624273773049785	3.8061425298925315	3.7342849535987552	87.96450444312413	0.998512479376743	917.5982798005319	855.0271809554368	918.0982798005319	649.4728190445632	10.326763610090268	19.894781532661657	32060.799342828068	75.45697736237287	103.69796152539226	309.174827269651	24.955714285714286	700	4321	424.88846576586303	3.6878086750057806	3.78025080387181	2.6219353390324427	3.734029739438795	70.33513646744885	0.9989759581141857	936.7298587028173	953.37640166662	937.2298587028173	551.12359833338	10.325904629129223	19.928550934176197	6824.203149135267	75.45697736237287	52.82768164443434	129.17854686614345	24.00557880055788	717	1082	90.43833171799169	3.959505177128076	3.6881231321789882	2.7065392167634847	3.8238141546535322	14.958002127467228	0.993312244248567	2.6730261951215417	9.333041695871973	0.0040827911888675	10.409	0.0035060555544964	12.088805997988283	0.0090710616611473	2.693911483939647	0.0101492274321353	265.43020165357314	0	0	0	0.2128519341069338	0.0017857755617522	119.19299304223956	32060.799342828068	103.69796152539226
AD Leo_2026-01-20_Light_V_r057_calibrated.fits	85	937.9904584467617	787.3315894545759	938.4904584467617	717.1684105454241	86306.31101089092	70.4558617382567	12969	1224.9699156546915	0	166.66989580822664	517.8278332290823	25.60968660968661	702	2.8129505015222542	4.735693965078971	1.3	8	12	20	61060.44018451404	10.326496510092506	19.8696984145045	NaN	2461060.440184514	NaN	0	1.237	NaN	-20	10	NaN	NaN	3.698445318617064	3.6650492070216414	3.6817472628193526	10.334833048592042	0.9999060153876727	917.1009560415501	854.999032343905	917.6009560415501	649.500967656095	10.326759919612112	19.89479180492927	32013.43302063537	70.45586173825669	103.34748101419436	309.76500545996333	24.65745856353591	724	3977	454.37572163356936	3.6960476343623636	3.7003347800732813	2.681449690135417	3.6981912072178225	49.46039460727442	0.9999441133143819	936.172519509476	953.3316076294278	936.672519509476	551.1683923705722	10.325902116122359	19.928566218252037	6884.03384094133	70.45586173825674	52.585634094932615	130.9109219547227	24.03299856527977	697	1079	97.7070419848882	3.3702442461534594	3.563140547702701	2.6501141868008142	3.4666923969280803	77.28819656901221	0.9962101920913229	2.7148381261528285	9.332224237651827	0.0040766304942372	10.409	0.0034993864133695	12.077723131087101	0.0089668000811597	2.695940512073766	0.0101415168125226	265.83208033978184	0	0	0	0.2150357893982812	0.0017832757709229	120.58470871669758	32013.43302063537	103.34748101419436
AD Leo_2026-01-20_Light_V_r058_calibrated.fits	86	938.1157551927666	787.2471924643562	938.6157551927666	717.2528075356438	87104.84532242401	75.86612449635481	11915	1148.1388551303842	0	167.55470922163167	519.8591297556833	25.35753424657534	730	2.764831600937426	4.914156840561765	1.3	8	12	20	61060.44059339119	10.326494886382436	19.869663859922387	NaN	2461060.440593391	NaN	0	1.235533	NaN	-20	10	NaN	NaN	3.6217780661264327	3.779678873025147	3.7007284695757896	271.7343623892993	0.9981744582738813	917.1673586808233	854.8809494677597	917.6673586808233	649.6190505322403	10.326760160695265	19.894749151369833	32511.42862494307	75.86612449635481	104.33181059482025	311.6156849918328	24.47685834502104	713	4276	428.5368316989115	3.639525112883484	3.760581083118025	2.742512213019343	3.7000530980007547	276.4365916716211	0.9988742689821014	936.3078358724804	953.3190108931235	936.8078358724804	551.1809891068765	10.325900449900278	19.928556986171635	6888.961610955736	75.86612449635483	52.930994730690614	130.14986107868017	23.559183673469388	735	1080	90.80418509168388	3.5319581766149315	3.800101983614747	2.764412407179286	3.6660300801148393	66.4086702708539	0.988449657191733	2.7572520737120185	9.338984349753725	0.0040546448126164	10.409	0.0034786368828786	12.09370572288354	0.0090031473193135	2.679206943726747	0.0100241126233386	267.2762212875488	0	0	0	0.2118935372058815	0.001764369823065	120.09587470601066	32511.42862494307	104.33181059482025
AD Leo_2026-01-20_Light_V_r059_calibrated.fits	87	938.0146988400553	786.7635271860017	938.5146988400553	717.7364728139983	87089.36460405614	72.11816672074346	12339	1207.5926020316667	0	167.4301435199654	520.153436968601	25.35704514363885	731	2.7496023256358497	4.791234229367574	1.3	8	12	20	61060.44100182876	10.326496151185491	19.86962704680336	NaN	2461060.4410018288	NaN	0	1.234069	NaN	-20	10	NaN	NaN	3.6709794260060646	3.783983735999879	3.727481581002972	66.58913393348494	0.9980379786167871	917.1130287118219	854.5537775369538	917.6130287118219	649.9462224630462	10.326759596051776	19.894765980523676	32112.29287678774	72.11816672074347	103.55661937305167	310.0940632400004	24.53150684931507	730	4992	445.27328323712396	3.6328782386637326	3.666955070693123	2.4585122265638626	3.649916654678428	58.20767444347945	0.9995595897894475	936.22404765721	952.8628259786279	936.72404765721	551.6371740213721	10.32590102136837	19.928530001044304	7041.593650588611	72.11816672074347	53.13870075582051	132.51347041670596	23.827972027972027	715	1067	97.63966516030732	3.4579068497269527	3.605755568770629	2.7267442657264924	3.531831209248791	61.71780885304317	0.9942329699221302	2.6449529393087348	9.325765485270104	0.0040686607505601	10.409	0.0034956789944214	12.056500891208183	0.0088738025272482	2.7120257322705346	0.0101820435816094	266.35377373250805	0	0	0	0.2192803135424379	0.0017995381279418	121.85366352489199	32112.29287678774	103.55661937305167
AD Leo_2026-01-20_Light_V_r060_calibrated.fits	88	937.492519194045	786.3632814107153	937.992519194045	718.1367185892847	87498.60333400102	88.51802326086117	11333	988.4834761407184	0	168.302372656366	519.8893037155968	25.345833333333335	720	2.7390423366423073	5.3081222583300445	1.3	8	12	20	61060.44141038228	10.32649552517585	19.869710500909665	NaN	2461060.4414103823	NaN	0	1.232645	NaN	-20	10	NaN	NaN	3.8004110783352583	4.062356963561167	3.9313840209482125	287.2285788014324	0.9934846869018551	916.5081860679621	853.9995825562736	917.0081860679621	650.5004174437264	10.32676174614022	19.89480155517743	32638.5586595849	88.51802326086116	105.14941174435836	310.4017237769861	24.76396648044693	716	3812	368.72218173466894	3.8375139394021542	4.041158859722469	2.7365319773435957	3.939336399562311	299.2330411040488	0.9902430923245475	935.5517797782253	952.3497012409989	936.0517797782253	552.1502987590011	10.325904619322152	19.928584114046583	6931.378299413628	88.51802326086116	54.29124338952621	127.67028100061566	23.950773558368496	711	892	78.3047117871913	3.5993436476938623	4.145997080554928	2.874851650065077	3.8726703641243954	283.5483411574688	0.9751072016723671	2.783475321350327	9.338324627423866	0.0040662329142488	10.409	0.0034922197523214	12.091278423597938	0.009156748405625	2.680835396152075	0.0100589252516803	266.51310443968595	0	0	0	0.2123677816691242	0.0017986150739654	118.07294664829006	32638.5586595849	105.14941174435836
AD Leo_2026-01-20_Light_V_r061_calibrated.fits	89	937.5017544688744	786.7613848078494	938.0017544688744	717.7386151921506	86463.85767567802	83.47057568266547	11087	1035.8603252527246	0	167.19132143196188	517.1551784813441	25.446778711484594	714	2.56928778093802	5.154562003239919	1.3	8	12	20	61060.441818900406	10.326494355798026	19.86968658111483	NaN	2461060.4418189004	NaN	0	1.231207	NaN	-20	10	NaN	NaN	3.822354639688927	4.1158327117217945	3.969093675705361	72.38094987374349	0.9918268058531933	916.464655294618	854.516532271482	916.964655294618	649.983467728518	10.326761259934818	19.89482147881591	32391.881244143005	83.4705756826655	104.51151442029601	309.9360048872523	24.578729281767956	724	4440	388.06347002192643	3.7326229600296505	4.020695181359475	2.890381246358043	3.8766590706945627	82.52868351547008	0.9941011250137229	935.5922090729783	952.8300032962296	936.0922090729783	551.6699967037704	10.32590202862125	19.92858878528196	6951.760687739214	83.47057568266543	53.901422566754185	128.97174799291818	23.95378151260504	714	834	83.2839672050196	3.65737638340701	3.758615191318545	2.9304218763380208	3.707995787362777	58.852222213902905	0.9965524180646022	2.796696967878028	9.343003908523201	0.004076373288247	10.409	0.003497458820892	12.079853395753133	0.0090801053777497	2.669306454416325	0.0100406908024904	265.8488849944713	0	0	0	0.2146142928637777	0.0018023639701668	119.07378110976883	32391.881244143005	104.51151442029601
AD Leo_2026-01-20_Light_V_r062_calibrated.fits	90	937.2202587008561	786.6812044122031	937.7202587008561	717.8187955877969	87563.84447052646	86.20814892377585	10829	1015.7258398849197	0	168.3035427719859	520.2733289408893	25.47310344827586	725	2.81899211357055	5.238406825747917	1.3	8	12	20	61060.44222711818	10.326494788537001	19.86965072869838	NaN	2461060.442227118	NaN	0	1.2298	NaN	-20	10	NaN	NaN	3.972461085569646	3.862520119135778	3.917490602352712	16.200635946765026	0.9988956109385682	916.2133005192558	854.3826635686751	916.7133005192558	650.1173364313249	10.32676121692372	19.894759901498304	32155.43666351584	86.20814892377587	104.26570830545761	308.39896631510936	24.52156334231806	742	4349	372.99764656757986	4.001865230763622	3.8097947036901023	2.7950454749199594	3.905829967226862	11.192019152413772	0.9971750350424173	935.3510638297872	952.6589757268605	935.8510638297872	551.8410242731395	10.325901868101784	19.928503090221547	7075.17774249132	86.2081489237758	54.434997270551115	129.97479741436365	23.560178306092126	673	1040	82.0708695270456	4.114304820008076	4.03896952877088	2.7017630932124055	4.076637174389479	330.714218601411	0.9987441976169812	2.771933560567638	9.321323976662288	0.0040848964373179	10.409	0.0035148617230215	12.052792642268424	0.0090273665816006	2.7231427576873193	0.0102646554304132	265.29314852780107	0	0	0	0.2200305290992658	0.0018370730495255	119.77233521339568	32155.43666351584	104.26570830545761
AD Leo_2026-01-20_Light_V_r063_calibrated.fits	91	937.456464321608	786.2618197507798	937.956464321608	718.2381802492202	87865.4605706366	83.7108275775182	11668	1049.6307719484807	0	168.46428210817368	521.567298842711	25.010767160161507	743	2.7995868180331582	5.161974815760994	1.3	8	12	20	61060.44263547473	10.326493906773448	19.86968552193839	NaN	2461060.4426354747	NaN	0	1.228386	NaN	-20	10	NaN	NaN	3.993010617807132	3.9614426506857168	3.977226634246424	36.12791773566637	0.9993217619592871	916.4843414668601	854.0128616761116	916.9843414668601	650.4871383238884	10.326759402023661	19.894813962826884	32215.99833057661	83.71082757751817	104.25670905512683	309.00647663395995	24.36268656716418	670	3868	384.84864219916886	3.8779189686203575	3.9158533446336374	2.648823298423549	3.8968861566269974	55.06482870389138	0.9991999353637665	935.5731156607555	952.341440690433	936.0731156607555	552.158559309567	10.32590167090854	19.928585810490812	7039.343174583739	83.7108275775182	54.05011063542146	130.2373499670608	23.57104194857916	739	943	84.09119080880117	4.041319988405571	3.8682457526182095	2.84299141647491	3.9547828705118904	355.9467117349389	0.9980477887097334	2.7638005109772057	9.319633510619143	0.0040763347736951	10.409	0.0035079626154227	12.060348640278974	0.0090093108415258	2.7273859300905903	0.0102590616949438	265.85140154043415	0	0	0	0.2185045796920907	0.0018206686046763	120.01337263182843	32215.99833057661	104.25670905512683
AD Leo_2026-01-20_Light_V_r064_calibrated.fits	92	937.2463319171374	785.822019726081	937.7463319171374	718.677980273919	87242.48656108454	89.11122940994466	9968	979.0290981144116	0	168.074018878443	519.071818138539	25.26080892608089	717	2.97820169615602	5.325878828059943	1.3	8	12	20	61060.44304377353	10.326495630048374	19.869648136296114	NaN	2461060.4430437735	NaN	0	1.226974	NaN	-20	10	NaN	NaN	4.041400735057443	4.102009809141147	4.071705272099295	301.74574557495845	0.998887856130064	916.2786914689613	853.5574924713575	916.7786914689613	650.9425075286425	10.326761214511704	19.894769918287423	32127.061453223392	89.11122940994466	104.35863234561309	307.8524577327303	24.45793103448276	725	3849	360.52764243019266	4.076143786508521	4.087845179016566	2.9525230996827414	4.081994482762543	312.25566984641614	0.9991018064852144	935.3782553729457	951.9497467474426	935.8782553729457	552.5502532525574	10.325902791282664	19.928562439169795	7112.335999476998	89.1112294099447	54.74069892914518	129.92775281665666	23.55617198335645	721	849	79.81413842645594	4.1729450816492895	3.867924130002464	3.0313661416840327	4.020434605825876	330.8661738152359	0.9792521890445555	2.9873636458409316	9.324357421975096	0.0040927064579623	10.409	0.003521091300291	12.046146846796303	0.0090325389782083	2.715545170170902	0.0102556243875868	264.78594257583495	0	0	0	0.2213814671420376	0.0018494157245257	119.70346321069019	32127.061453223392	104.35863234561309
AD Leo_2026-01-20_Light_V_r065_calibrated.fits	93	936.9670082320588	786.4001945551638	937.4670082320588	718.0998054448362	87887.93059255432	78.38080000920235	12177	1121.2941253755484	0	168.35995440175242	522.0239629124032	25.264788732394365	710	2.567685019830968	4.99493578836842	1.3	8	12	20	61060.44345215289	10.326494712144301	19.869670916132076	NaN	2461060.443452153	NaN	0	1.225587	NaN	-19.9	10	NaN	NaN	3.8039792973135262	3.89285931689183	3.848419307102678	61.655202480913054	0.9982318999964772	915.9749354258223	854.1790273327994	916.4749354258223	650.3209726672006	10.326760563439933	19.894814131773558	32400.195362458107	78.38080000920229	104.27424545632628	310.7209764085845	24.5	732	4273	413.3690311741417	3.7740594432828156	3.830111948293057	2.771639538873867	3.8020856957879365	58.92097351035696	0.9990036731851258	935.0450538414328	952.4752266201227	935.5450538414328	552.0247733798773	10.325903373084724	19.92857922628496	6975.261019420757	78.3808000092023	53.50481138886429	130.36698641409447	23.87023977433004	709	987	88.9919600029832	3.8806969868179615	3.80380363104993	2.492855230513563	3.842250308933946	355.1851360264827	0.999588049187849	2.6107265964061326	9.325545975407682	0.0040588009129439	10.409	0.003488637402962	12.076467912491127	0.0089942789226041	2.712574094364551	0.0101593764302847	267.0020264510003	0	0	0	0.2152845358303903	0.0017908324862864	120.21478138182658	32400.195362458107	104.27424545632628
AD Leo_2026-01-20_Light_V_r066_calibrated.fits	94	937.6823844147531	786.0995742497254	938.1823844147531	718.4004257502746	88581.73664638537	94.82712021001524	7942	934.1392678613659	0	169.43215839498944	522.8153703848759	24.647222222222222	720	3.2044923227808955	5.494034022572721	1.3	8	12	20	61060.4438603241	10.326494960970162	19.869694881359006	NaN	2461060.443860324	NaN	0	1.224219	NaN	-20	10	NaN	NaN	4.345299097382138	4.051661715825795	4.1984804066039665	10.868141619385781	0.9943448955974374	916.7422631457031	853.7415886324042	917.2422631457031	650.7584113675958	10.326759786459677	19.894784989871457	32473.396916276728	94.82712021001525	105.16412649578672	308.7877777178869	24.54368932038835	721	3381	342.4484139596071	4.197116838999385	3.9619418073042865	3.0331042682199745	4.079529323151836	14.981725900942381	0.9955796154199338	935.8687095829896	952.0863228699552	936.3687095829896	552.4136771300448	10.325900663846447	19.92856013723999	7003.400741878173	94.82712021001524	54.93890857930848	127.47615347633331	23.648021828103683	733	674	73.85440711863465	4.13612411570937	3.9933035307559703	3.197241458213734	4.06471382323267	38.893413248960165	0.9724304590624889	3.1449460164048677	9.319458826208438	0.0040759479903215	10.409	0.0035104431174443	12.074546857561888	0.0091755284522803	2.7278247753004647	0.0102597369939372	265.876676654813	0	0	0	0.2156657882122532	0.0018303090256415	117.83025991289483	32473.396916276728	105.16412649578672
